교과코드,설문8
TAA01818,수업마다 배워가는 것이 재미있습니다. 지난 학기 교육심리에 이어 이번 학기에도 교수님의 여러 강의를 듣게 되어 좋습니다. 교수님의 교직 과목을 들을 때마다 영어교사로서의 자질을 한층 더 갖추어나가는 것 같아 매우 뿌듯합니다. 앞으로도 열심히 하겠습니다. 감사합니다.
TAA01818,없음
TAA01818,
TAA01818,.
TAA01818,
TAA01818,
HAA01101,없습니다
HAA01101,
HAA01101,
HAA01101,
HAA01101,
HAA01101,
HAA01101,
HAA01101,수업을 재밌게 듣고 열심히 공부하고 있어요
HAA01101,좋아요 그대로 해주세요
HAA01101,q
HAA01101,
HAA01101,
HAA01101,
HAA01101,
HAA01101,
HAA01102,없습니다.
HAA01102,
HAA01102,
HAA01102,
HAA01102,
HAA01102,
HAA01102,없습니다
HAA01102,
HAA01102,
HAA01102,교수는 쉽게 가르치고 학생들에게 많은 좋은 조건을 만들어 준다.
HAA01102,
HAA01102,없음
HAA01102,
HAA01102,"이수형 교수님의 수업 항상 잘 듣고 있습니다.  빠르지 않은 속도로 학생들의 이해를 위해 개념을 여러 번, 다른 방식으로 설명해주시는 점이 좋다고 생각합니다. 교수님의 강의를 듣고 시험으로 성적을 매기는 전형적인 강의식 수업이라 마음에 듭니다."
HAA01102,좋아요
HAA01102,
HAA01102,
HAA01102,
HAA01102,없습니다
HAA01103,없어유
HAA01103,교수님 친철하게 가르쳐 주셔서 감사합니다~앞으로잘 부탁드립니다
HAA01103,교수는 쉽게 가르치고 학생들에게 많은 좋은 조건을 만들어 준다.
HAA01103,없음
HAA01103,
HAA01103,"강의를 수강하기 전 고전에 대한 흥미와 이해도가 낮은 편이었는데, 교수님께서 재미있게 강의해주셔서 고전이 점점 재밌어지고 있습니다. 감사합니다!"
HAA01103,
HAA01103,없음
HAA01103,
HAA01103,
HAA01103,
HAA01103,
HAA01107,
HAA01107,없습니다.
HAA01107,
HAA01107,
HAA01107,
HAA01107,전과생이라 고학년이지만 선생님 강의 너무 재밌습니다 항상 감사해요 :) !!
HAA01107,수업이 어려워요. 이해 못해요
HAA01107,
HAA01107,
HAA01107,교수는 쉽게 가르치고 학생들에게 많은 좋은 조건을 만들어 준다.
HAA01107,없습니다
HAA01107,
HAA01107,수업의 흐름을 따라가기가 어렵습니다. 추상적인 내용이 많아서 이해하기가 힘듭니다.. 정치적으로 민감한 주제는 다루지 않아주셨으면 합니다.
HAA01107,없음
HAA01107,없습니다
HAA01107,강의하실 때 학생들이 잘 이해할 수 있도록 본 수업 나가기 전에 배웠던 내용을 항상 복습해주시면서 설명 자세히 해주시고 배려해주셔서 감사합니다.본 수업에 바라는 점은 없습니다
HAA01107,
HAA01107,저는 외국인인데 교수님 잘 부탁드림니다
HAA01107,
HAA01214,
HAA01214,좋은 수업입니다.
HAA01214,
HAA01214,
HAA01214,없습니다.
HAA01214,
HAA01214,
HAA01214,
HAA01214,교수님께서 강의에 대한 전반적인 준비와 이해와 관련된 수업내용들을 상세히 설명해주십니다.
HAA01214,
HAA01214,
HAA01214,
HAA01214,없음
HAA01214,없습니다
HAA01214,
HAA01216,
HAA01216,
HAA01216,
HAA01216,수업이 어려워요. 이해못해요
HAA01216,.
HAA01216,없습니다
HAA01216,
HAA01216,
HAA01216,없습니다.
HAA01216,없습니다
HAA01216,
HAA01216,
HAA01216,
HAA01216,
HAA01216,
HAA01216,
HAA01216,
HAA01216,
HAA01216,교수님께서 수업 때 읽으시는 무정과 같은 부분을 lms에 함께 공유해주시면 더욱 좋을 것 같습니다! 스크린 화면만 보고 따라가기에는 한계가 많이 느껴졌습니다.
HAA01216,없다
HAA01216,
HAA01293,
HAA01293,좋습니다.
HAA01293,
HAA01293,
HAA01293,유익한 강의입니다
HAA01293,
HAA01293,
HAA01293,
HAA01293,없습니다
HAA01293,없습니다
HAA01293,전반적인 강의 내용이 마음이 들어요
HAA01293,
HAA01293,
HAA01293,
HAA01293,399388598
HAA01293,없습니다
HAA01293,없습니다.
HAA01293,없습니다
HAA01325,
HAA01325,
HAA01325,
HAA01325,없습니다
HAA01325,
HAA01325,
HAA01325,많은 생각을 할 수 있게 해주는 강의입니다
HAA01325,없습니다
HAA01325,교수는 쉽게 가르치고 학생들에게 많은 좋은 조건을 만들어 준다.
HAA01325,
HAA01325,
HAA01325,
HAA01325,
HAA01325,없습니다
HAA01325,-
HAA01325,
HAA01325,
HAA01343,
HAA01343,
HAA01343,
HAA01343,
HAA01343,종강을 빨리하면 너무 좋을 것 같습니다!! ^^
HAA01343,없습니다
HAA01343,
HAA01343,없습디다
HAA01343,수업 내에서의 학생과의 상호작용이 이뤄져 이해가 쉽습니다.
HAA01343,없습니다.
HAA01343,없습니다
HAA01343,
HAA01343,모두 괜찮습니다
HAA01343,
HAA01343,좋아요
HAA01343,교육지식을 많이 배웠습니다
HAA01343,
HAA01343,
HAA01343,
HAA01343,없습니다.
HAA01343,
HAA01343,"교수님, 안녕하세요.  해당 수업을 16주차에 시험을 볼 수 있다는 건 제가 빨리 빨리 15주차에 다른 수업 마찬가지 시험을 보는 거 좋다고 생각합니다. 감사합니다."
HAA01343,
HAA01343,
HAA01343,없어요
HAA01350,
HAA01350,맥락 위주로 설명해주셔서 정확히 중요한 부분이 어딘지 파악하기 어렵습니다.
HAA01350,없습니다.
HAA01350,
HAA01350,
HAA01350,"수업은 좋고 재밌지만, 가끔 몇 분 정도 늦게 끝날 때가 있습니다."
HAA01350,학습자 수업에는 강의계획서가 좋지만 교수님이 빠르게 말씀하기 때문에 조금만 소통할 수 있다.
HAA01350,없습니다
HAA01350,
HAA01350,
HAA01350,
HAA01350,없다
HAA01350,
HAA01350,
HAA01350,수업 내용 위주로 설명해주셨으면 좋겠습니다!
HAA01350,
HAA01350,
HAA01352,
HAA01352,없습니다
HAA01352,없습니다.
HAA01352,
HAA01352,
HAA01352,
HAA01352,
HAA01353,외국인이라서 어렵습니다. 교수님께 잘 부탁드리겠습니다.
HAA01353,
HAA01354,
HAA01354,
HAA01354,
HAA01354,
HAA01354,
HAA01354,
HAA01354,
HAA01354,
HAA01354,
HAA01354,
HAA01354,이 수업이 너무 어렵네요. ㅠ
HAA01354,없습니다
HAA01354,
HAA01354,없습니다
HAA01354,
HAA01354,
HAA01354,없음
HAA01354,교수님 친철하게 가르쳐 주셔서 감사합니다~앞으로잘 부탁드립니다
HAA01354,
HAA01354,
HAA01354,
HAA01354,없습니다
HAA01354,없습니다.
HAA01354,수업 전전히 해주시면 좋겠습니다.
HAA01354,
HAA01357,
HAA01357,
HAA01357,없습니다.
HAA01357,
HAA01357,
HAA01357,없습니다
HAA01357,
HAA01357,
HAA01357,없습니다
HAA01357,없습니다
HAA01357,
HAA01357,"교수님이 필기를 칠판에 써두시고 손가락으로 가리키시면서 &quot;이거, 저거&quot;라고 지칭하시면서 설명하실 때가 있습니다. 그런데 교수님이 뭘 지칭하시는지 놓치는 경우가 많아서, 설명해주실 때 정확히 명칭을 부르면서 설명해주셨으면 좋겠습니다. 예를 들어 칠판에 써있는 &#39;오성&#39;과 &#39;이미지&#39;를 설명하실 때, &#39;오성&#39;, &#39;이미지&#39;라고 명칭을 언급하시면서 설명해주시면 좋겠습니다.   학생들이 이해할 수 있도록 현대문화와 이미지의 예술에 대하여 수업해주셔서 감사합니다."
HAA01357,
HAA01357,
HAA01460,없습니다
HAA01460,없습니다
HAA01460,
HAA01460,없습니다
HAA01460,
HAA01460,
HAA01460,없음
HAA01460,
HAA01460,없음
HAA01460,
HAA01460,
HAA01460,
HAA01460,없습니다
HAA01460,
HAA01460,없습니다
HAA01460,
HAB01101,
HAB01101,
HAB01101,없습니다
HAB01101,
HAB01101,
HAB01101,
HAB01101,"평소 어학이라 하면 너무 딱딱하고 어려울 것 같아 전공 필수 과목임에도 불구하고 수강 전부터 걱정이 앞섰는데 교수님께서 꼼꼼히 알려주셔서 재미있게 수업 들을 수 있었습니다. 중간에 재미있는 예시도 넣어주시며 설명해주셔서 기억에 오래 남고, 영어학개론 수업인 만큼 어학적인 지식을 새롭게 얻어갈 수 있어서 항상 집중해서 듣는 수업 중 하나입니다."
HAB01101,
HAB01101,교수님께서 수업에 열정적이시고 설명을 최대한 풀어 설명할려고 노력하시는게 보입니다!! 그러나 수업과 사담이 혼재되어 수업에 약간의 혼란과 지연이 발생하는 것 같고 수업에 대한 몰입도가 낮아지는 것 같습니다! 또한 이번 과제의 제출 방식이 굉장히 비 효율적이라고 생각합니다.  채점 편의를 위해 아날로그로 존재하는 교재를 학생들이 타이핑 해서 제출하는 방식이 아니라 lms로 과제 퀴즈를 출제하시거나 사진을 찍어서 확인하는 등의 방식을 시행해보시는 것은 어떠실까요.
HAB01101,교수님 강의실이 너무 덥습니다..
HAB01101,
HAB01101,
HAB01101,없습니다
HAB01101,
HAB01102,
HAB01102,
HAB01102,
HAB01102,매번 좋은 강의를 보여주셔서 감사합니다!
HAB01102,
HAB01102,
HAB01102,
HAB01102,
HAB01102,
HAB01102,
HAB01102,
HAB01102,
HAB01102,감사합니다!
HAB01102,
HAB01102,강의가 좀 더 쉬웠으면 좋겠습니다
HAB01102,
HAB01102,
HAB01102,
HAB01218,
HAB01218,"강좌 이름이 중급영어회화이다 보니까 영어 회화 실력 향상을 목표로 하고 있기에, 영어 회화를 더 많이 할 기회가 있었으면 좋겠다. 또한, 수업마다 영어 발표를 하는 시간이 있는데, 이 발표를 학우들과 교수님이 평가를 해주신다. 학우들이 해주는 평가 점수와 교수님께서 평가 해주시는 점수를 반영하여 총 발표 점수를 매긴다고 하셨는데 솔직히 학우들의 평가 점수는 객관적일 것이라고 생각하지 않고 상대평가로 점수가 매겨지는 수업에서 엄밀히 말하면 경쟁자라고 할 수도 있는데 학우들이 평가하는 점수를 성적에 반영한다는 어떻게 보면 공정하지 않은 것 같다. 또한, 같은 배우는 입장이며 어느 정도의 전문성을 갖추고 있어야 객관적인 평가라고 할 수 있는데 객관성이 떨어질 것 같습니다. 이에 대해 다시 한번 생각해주셨으면 좋겠습니다."
HAB01218,
HAB01218,
HAB01218,"PPT의 글자들이 너무 작거나 흐려서 잘 보이지 않습니다. 표현에 대해 수업 진도를 나갈 때 사진을 찍지 못하게 하시는데, 필기할 여유를 따로 배려해주시지 않아서 급하게 보고 적느라 교수님의 설명은 듣지 못합니다."
HAB01218,Please talk slowly so that students can follow the lesson&hellip;
HAB01218,
HAB01218,
HAB01218,
HAB01218,
HAB01218,
HAB01218,
HAB01218,
HAB01218,
HAB01218,
HAB01218,
HAB01250,
HAB01250,
HAB01250,지금 수업 구성과 수업 진도 등 여러가지에 다 만족하고 있습니다. 이대로만 수업 해주셨으면 좋겠습니다.
HAB01250,
HAB01250,
HAB01250,
HAB01250,
HAB01250,
HAB01250,
HAB01250,
HAB01250,
HAB01250,없다.
HAB01250,
HAB01250,No
HAB01250,"Best professor ever, thanks  for being my mentor and help me improve my speaking skill"
HAB01250,
HAB01253,
HAB01253,
HAB01253,없음
HAB01253,
HAB01253,
HAB01253,
HAB01253,
HAB01253,Great
HAB01253,
HAB01253,
HAB01253,
HAB01253,가끔 마이크 소리가 스피커에서 지지직 찢어지는 소리가 나서 조금만 양해해주시면 감사하겠습니다. 수업은 정말 즐겁게 수강하고 있습니다. 감사합니다.
HAB01253,
HAB01253,
HAB01253,너무 잘 가르주셨습니다
HAB01253,
HAB01254,
HAB01254,
HAB01254,
HAB01254,
HAB01254,좋습니다
HAB01254,
HAB01254,교수님 항상 학생들 위해 배려해주셔서 감사합니다! 더 열심히 배우는 자세 갖겠습니다.
HAB01254,
HAB01254,교수님께서 수업시간에 많은 준비를 해오시는 것이 느껴지신다.  장지연 교수님의 수업은 마음이 따스워지는 강의라 믿고 신청한다! 교수님 존경합니다!!ㅎㅎ
HAB01254,
HAB01254,
HAB01260,좋아요.
HAB01260,
HAB01260,
HAB01260,
HAB01260,
HAB01260,
HAB01260,
HAB01260,
HAB01260,
HAB01260,
HAB01260,교수님도 좋고 강의 내용도 좋습니다.
HAB01260,없음
HAB01260,
HAB01260,.
HAB01261,
HAB01261,
HAB01261,"I hope the professor doesn&#39;t always group and ask questions, after all, they are college students, not elementary school students, I hope they don&#39;t always ask questions in class, and it&#39;s better to talk about some course content."
HAB01261,
HAB01261,
HAB01261,
HAB01261,
HAB01261,
HAB01261,감사합니다!
HAB01261,
HAB01261,
HAB01261,
HAB01261,No
HAB01261,
HAB01261,
HAB01261,지금도 좋습니다.
HAB01261,
HAB01263,
HAB01263,
HAB01263,교수님께서 말씀하시는 속도가 빠르신 것 같아서 조금 천천히 강의해주시면 감사하겠습니다.
HAB01263,
HAB01263,
HAB01263,"수업 중 사용되는 교재나 텍스트의 난이도가 적절하고, 지루한 내용이 아니라 실생활에 도움이 되는 흥미로운 글이라서 재미있게 수업 듣고 있습니다. 교수님께서 꼼꼼히 해석해주시고, 자료 또한 자세히 설명되어 있어 공부하기 편합니다."
HAB01263,
HAB01263,
HAB01263,.
HAB01263,
HAB01263,
HAB01263,
HAB01263,
HAB01263,
HAB01263,
HAB01263,
HAB01266,
HAB01266,교수님은 잘 하셨습니다.
HAB01266,
HAB01266,좋습니다
HAB01266,
HAB01266,
HAB01266,없습니다
HAB01266,
HAB01266,없습니다.
HAB01266,
HAB01266,없습니다
HAB01266,없음
HAB01266,이해가 안 되는 내용도 있었지만 교수님이 잘 가르쳐 주셨습니다.
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01266,
HAB01311,
HAB01311,"일단 향후 논문을 쓸 일이 생기거나 간단한 보고서를 작성하거나 할때에도 도움이 될만한 지식들을 습득할 수 있어 좋다고 생각합니다. 학문적이기보다는 실용적인 과목이라는 생각이 들고 저는 꽤 만족도가 높은 편입니다. 수업시간중 대부분을 자신의 페이퍼를 완성 하는데에 사용하고 있어 과제의 부담이 적고 교수님께 즉각적인 피드백을 받을수 있어 만족합니다. 다만 어떤 형식으로 채점이 되는지, 글의 전체적인 완성도나 형식상 틀린점이 없는지가 판단 기준이 되는 지 등 채점기준과 시험 방식이 궁금합니다."
HAB01311,전반적으로 편한 분위기에서 수업을 진행해주셔서 굉장히 만족스러운 강의라고 생각합니다. 작문활동도 단계적으로 심화되는 것 같아서 이해를 하는데에도 큰 어려움 없이 잘 따라갈 수 있습니다.
HAB01311,Lms 과제 제출란에 해당 과제에 대한 설명이 간략하게라도 포함되어있으면 좋겠습니다. 수업에 사용된 PPT도 LMS사이트에 올려주시면 감사할 것 같습니다.
HAB01311,교수님께서 진행하시는 수업의 전반적인 진행에 만족합니다. 학우 분들과 함께 의견 나누며 할 수 있다는 점이 좋은 것 같고 아쉬운 점이 있다면 수업 ppt 자료를 lms 강의자료에서 받아 볼 수 있으면 좋을 것 같습니다.
HAB01311,"Because professor gave the sample, so it&#39;s easier to do the homework."
HAB01311,Research paper를 쓰기 위해 각자 스스로 하는 것이 아닌 수업 시간에 함께 차례대로 차근차근 나아가는 방식이 좋았습니다. 샘플 글들 또한 받아보며 표본을 통해 어떤 형식으로 만들어 나가야 하는지에 대해 알 수 있었던 점이 좋았고 모르는 부분에 대해 바로 질문할 수 있으며 수업을 더 열심히 들을수록 개인 시간을 덜 투자해도 되는 점이 좋았습니다.
HAB01311,작문을 하면서 나날이 실력이 느는거 같습니다. 근데 이번에 논문 보고 research log는 좀 어려웠어요 흑흑&hellip;각 글마다 양식이 달라서 헷갈리는데 한 페이지에 각각 양식 정리해주시면 너무 좋을 거 같습니다!!!
HAB01311,수업때 궁금해 질문하면 잘 대답해주십니다. 그리고 잘모르는걸 다시 물어봐도 잘 알려주십니다. 과제에 대한 질문이 있어. 메일 드려도 빨리 대답해주시는게 좋았어요. Research paper을 쓰기전 오늘과 같이 Research log를 한두번 더 써보고 나서 종합적으로 쓰면 더 좋은 질의 과제가 되지 않을까 생각이 듭니다. 이제 MLA에 대해서도 많이 적응되고 과제하는데 많이 익숙해진것 같아서 좋아요.
HAB01311,"1. 개인의 관심사에 대해 조사하고 발표하는 형식의 공부는 개인의 발전에 있어 보다 도움이 되는 것 같습니다.  2. 가능하다면 조별/단체활동의 비율을 조금만 줄여주셨으면 좋겠습니다. 물론 이러한 조별활동이 학습효과가 가장 좋다고 들은 기억은 있는데, 영문학세미나 과목에서 하는 조별활동과는 다르게 개인의 글을 쓰는 중급영작문 강의에서는 조별활동이 주는 부담이 보다 크게 느껴지는 것 같습니다.."
HAB01311,자율적인 주제로 논문 주제를 정할 수 있어서 좋습니다.
HAB01311,Great
HAB01311,팀프로젝트를 학생들이 짤수있으면 좋을듯합니다 수업준비를 안해온 학생이 있으면 상당히 불편합니다
HAB01311,"조금 더 writing skill에 관련한 것들을 배우고 싶습니다. 왜 이러한 writing style을 쓰는지, 그리고 특정한 writing style이 어떠한 맥락에서 어떠한 기능을 하는지도 알고 싶습니다.  이를 제외한다면 현재까지의 강의는 매우 만족스럽습니다."
HAB01311,"개인적으로 아직 영작 실력이 많이 부족해서 학생들과 exercise하는 시간도 유용하나, 영작문에 관한 교수님의 lecture를 더 듣고 싶은 마음이 있습니다. 교수님의 lecture를 수업시간에 짤막하게 듣는 시간만 주어져서 더 많은 이론적 지식을 습득하고 이를 토대로 활동으니 진행한다면 보다 원활할 수 있을 것 같습니다."
